0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6612903225806451,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.0,1.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.10586097228532486,0.18718764198091778,0.6138119036801454,1.0,0.8171285779191276,0.2887323943661972,0.20763289413902772,0.24806905951840072,0.2887323943661972,0.2278509768287142,0.10586097228532486,0.00408905043162199,0.04497955474784189,0.06519763743752839,0.14652430713312128,0.43094048159927306,0.2278509768287142,0.02453430258973194
0.0502044525215811,0.006133575647432985,0.006133575647432985,0.0,0.006133575647432985,0.0502044525215811,0.4034529759200363,0.5361199454793275,0.24897773739209447,0.22694229895502044,0.42548841435711043,0.24897773739209447,0.3153112221717401,1.0,0.6465243071331214,0.4477510222626079,0.27101317582916856,0.22694229895502044,0.11631076783280327,0.2049068605179464,0.35938209904588825,0.27101317582916856,0.16060881417537481,0.11631076783280327
0.0302668259657507,0.0,0.0,0.0,0.0,0.0,0.0,0.0302668259657507,0.19195539625647154,1.0,0.5227001194743129,0.3765432098765432,0.1300278773397053,0.15332536837913183,0.13799283154121864,0.08403026682596575,0.06093189964157706,0.037833532457188374,0.12246117084826763,0.06849860613301474,0.10712863401035444,0.08403026682596575,0.1300278773397053,0.045599362803663876
0.0,0.0,0.0,0.0,0.0,0.4920350457984866,0.0302668259657507,0.16865790521704502,0.0302668259657507,0.0302668259657507,0.0,0.07626443647949024,0.0,0.07626443647949024,0.0,0.0,0.0,0.12246117084826763,1.0,0.39964157706093184,0.21485463958582238,0.07626443647949024,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.22779769016328158,0.7154520111509359,1.0,0.5529669454400638,0.18737554759060135,0.06511350059737157,0.0,0.10593389088012743,0.06511350059737157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.024307133121308496,0.654020899591095,1.0,0.5324852339845525,0.6283507496592458,0.37051340299863694,0.2121762835074966,0.20104497955474784,0.26351658337119493,0.145842798727851,0.2158109950022717,0.2857791912766924,0.13493866424352566,0.145842798727851,0.10904134484325308,0.11290322580645161,0.06860517946388006,0.017037710131758293,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07632894139027714,0.16855974557019535,0.2149023171285779,1.0,0.0,0.5842798727850977,0.9077691958200818,0.9077691958200818,0.769195820081781,0.12244434348023625,0.3071331213084961,0.3071331213084961,0.0,0.030213539300318035,0.3534756928668787,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34257155838255343,0.5218082689686506,0.4023171285779191,0.8207632894139028,0.04361653793730123,0.2828259881871877,1.0,1.0,0.5218082689686506,0.7010449795547479,0.16333484779645616,0.04361653793730123,0.0,0.0,0.16333484779645616,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1744661517492049,0.6824170831440255,0.8730122671512949,0.6824170831440255,0.42844161744661513,0.5554293502953204,0.42844161744661513,0.6824170831440255,1.0,0.42844161744661513,0.11085870059064062,0.0,0.0,0.11085870059064062,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2501135847342117,0.1894593366651522,0.06860517946388006,0.2741935483870968,0.0,0.044298046342571555,0.10495229441163108,0.00817810086324398,0.06860517946388006,0.03225806451612904,0.09268514311676511,0.0,0.12903225806451615,0.3952748750567924,1.0,0.16537937301226716,0.1774193548387097,0.16537937301226716,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.29645615629259425,0.7264879600181735,1.0,0.37482962289868244,0.06201726487960018,0.0,0.21830985915492956,0.8046342571558383,0.06201726487960018,0.0,0.0,0.022944116310767836,0.0,0.0,0.022944116310767836,0.10109041344843253,0.022944116310767836,0.0
0.0,0.0,0.0,0.0,0.0,0.04384370740572467,0.7412539754656975,1.0,0.3364379827351204,0.4863698318945934,0.16015447523852794,0.08518855065879147,0.032485233984552477,0.04384370740572467,0.006360745115856429,0.028850522489777375,0.04384370740572467,0.04384370740572467,0.010222626079054975,0.01749204906860518,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06724216265333939,0.4711494775102226,0.7494320763289414,0.5617900954111767,0.5197637437528396,0.3527941844616083,0.6033621081326669,1.0,0.42935029532030894,0.21353930031803728,0.22058155383916403,0.06724216265333939,0.06042707860063607,0.0186278964107224,0.06724216265333939,0.0,0.004770558836892321,0.0
0.0,0.0,0.0,0.0,0.0,0.15332536837913183,1.0,1.0,0.4920350457984866,0.15332536837913183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0037833532457188374,0.0,0.0,0.5816407805655117,1.0,0.7964954201513341,0.32397451214655515,0.040223018717642375,0.01732377538829152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.11926397092230803,1.0,0.7421626533393912,0.4568378009995457,0.42776010904134487,0.39641072239890957,0.13516583371194912,0.16765106769650157,0.17514766015447525,0.1955929123125852,0.13880054520672422,0.0647432985006815,0.05293048614266243,0.046796910495229445,0.11449341208541572,0.05906406179009541,0.17628350749659244,0.0006815084052703317,0.01635620172648796,0.02385279418446161
0.0,0.0,0.0,0.0,0.0,0.0,0.3780099954566106,0.19945479327578375,1.0,0.3718764198091776,0.1288050885960927,0.06406179009541119,0.3225806451612903,0.48886869604725125,0.17469332121762834,0.04248069059518401,0.09791004089050431,0.008632439800090867,0.008632439800090867,0.02089959109495684,0.027033166742389824,0.002271694684234439,0.0,0.0
0.0,0.0,0.007042253521126761,0.0,0.0,1.0,1.0,0.4304861426624262,0.12244434348023625,0.06860517946388006,0.030213539300318035,0.10699681962744208,0.15333939118582463,0.3380281690140845,0.06088141753748296,0.053157655611085874,0.06088141753748296,0.06860517946388006,0.007042253521126761,0.09950022716946842,0.014766015447523852,0.04566106315311222,0.0,0.0
0.007168458781362008,0.0,0.0302668259657507,0.0,0.0,0.0,0.0,0.16865790521704502,0.8845081640780565,1.0,0.3303464755077658,0.07626443647949024,0.3303464755077658,0.26105137395459976,0.07626443647949024,0.1455595380326563,0.23795300677021106,0.23795300677021106,0.09936280366387894,0.0302668259657507,0.09936280366387894,0.1455595380326563,0.0,0.053365193150139385
0.0,0.0,0.0,0.0,0.0,0.0,0.7260055754679411,0.25806451612903225,1.0,0.3992433293508562,0.17821585025886102,0.0015929908403026682,0.04579848665870171,0.09876543209876543,0.07228195937873357,0.010553564317005177,0.0015929908403026682,0.02807646356033453,0.010553564317005177,0.0015929908403026682,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.323943661971831,0.716946842344389,1.0,0.20763289413902772,0.038391640163562016,0.02089959109495684,0.009995456610631531,0.024761472058155383,0.08155383916401636,0.014766015447523852,0.014766015447523852,0.009995456610631531,0.01612903225806452,0.0,0.0,0.0,0.0,0.0,0.0
0.03611994547932758,0.03611994547932758,0.04906860517946388,0.009995456610631531,0.0,0.06201726487960018,0.04906860517946388,0.23125851885506585,0.7526124488868696,0.882780554293503,0.882780554293503,0.4529759200363471,0.4920490686051795,1.0,0.41390277146751475,0.40072694229895506,0.47910040890504313,0.3355293048614266,0.36165379373012263,0.24443434802362562,0.23125851885506585,0.11426624261699228,0.11426624261699228,0.03611994547932758
0.0,0.0,0.0,0.0,0.0,0.15015901862789643,1.0,0.8339391185824625,0.22398909586551566,0.02089959109495684,0.0947296683325761,0.07632894139027714,0.07632894139027714,0.07632894139027714,0.0,0.02089959109495684,0.039300318037255796,0.0,0.15015901862789643,0.039300318037255796,0.002271694684234439,0.0947296683325761,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0027260336210813267,0.0,0.0,0.26624261699227625,0.6424352567014993,0.26624261699227625,0.5109041344843253,0.4920490686051795,0.28509768287142206,0.22853248523398456,0.5860972285324851,1.0,0.5860972285324851,0.22853248523398456,0.26624261699227625,0.17219445706497047,0.15333939118582463,0.15333939118582463,0.040436165379373015,0.11562925942753292,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.21399363925488415,1.0,0.7158109950022716,0.20695138573375738,0.008405270331667424,0.008405270331667424,0.0,0.04520672421626533,0.028169014084507043,0.023171285779191277,0.0,0.0,0.0,0.0,0.0,0.0034075420263516587,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.14266242616992275,0.0,1.0,0.6506133575647434,0.04747841890049977,0.015674693321217625,0.3332576101771922,0.23784643343934575,0.5554293502953204,0.015674693321217625,0.015674693321217625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17287596547024078,0.03112221717401181,0.0074965924579736476,0.0,0.0,0.05474784189004998,0.0,0.1967287596547024,0.17287596547024078,0.07860063607451159,0.1967287596547024,0.2910040890504316,0.5511131303952749,1.0,0.858246251703771,0.7635165833711949,0.24398000908677875,0.24398000908677875,0.12562471603816447,0.14925034075420265,0.0,0.10199909132212631,0.12562471603816447,0.10199909132212631
0.0,0.0,0.0,0.0,0.0,0.0,0.06860517946388006,1.0,0.9152657882780554,0.4920490686051795,0.15333939118582463,0.0,0.3225806451612903,0.4920490686051795,0.23784643343934575,0.3225806451612903,0.0,0.15333939118582463,0.06860517946388006,0.0,0.0,0.06860517946388006,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.3225806451612903,1.0,0.0,0.0,0.6612903225806451,1.0,0.6612903225806451,0.3225806451612903,0.3225806451612903,0.0,0.3225806451612903,0.3225806451612903,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3780099954566106,0.19945479327578375,1.0,0.3718764198091776,0.1288050885960927,0.06406179009541119,0.3225806451612903,0.48886869604725125,0.17469332121762834,0.04248069059518401,0.09791004089050431,0.008632439800090867,0.008632439800090867,0.02089959109495684,0.027033166742389824,0.002271694684234439,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03952748750567924,0.17878237164925034,1.0,0.42935029532030894,0.2807814629713766,0.12766924125397547,0.12766924125397547,0.33189459336665156,0.6983189459336665,0.34575193094048157,0.2578373466606088,0.22058155383916403,0.2112676056338028,0.15561108587005906,0.11835529304861425,0.09995456610631531,0.08132666969559292,0.02567014993184916,0.0
0.06428895956383462,0.06428895956383462,0.0,0.010676965015901863,0.0,0.010676965015901863,0.11767378464334394,0.1976374375283962,1.0,0.6792367105860972,0.8128123580190822,0.9198091776465244,0.46524307133121307,0.8393911858246251,0.25124943207632894,0.358246251703771,0.4384370740572467,0.224670604270786,0.25124943207632894,0.224670604270786,0.11767378464334394,0.09086778736937755,0.06428895956383462,0.0
0.0,0.0,0.0,0.0,0.04739147749900438,0.9364794902429312,1.0,0.5555555555555556,0.3649940262843489,0.4920350457984866,0.0,0.0,0.17463162086818,0.30147351652727994,0.17463162086818,0.04739147749900438,0.30147351652727994,0.23795300677021106,0.17463162086818,0.0,0.04739147749900438,0.30147351652727994,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5935882118677818,0.39048187972919157,1.0,0.39048187972919157,0.0,0.18737554759060135,0.18737554759060135,0.0,0.0,0.0,0.18737554759060135,0.0
0.0,0.0,0.0,0.0,0.0,0.2500995619275189,0.18956590999601752,0.06849860613301474,0.2741935483870968,0.0,0.044404619673436875,0.10493827160493827,0.008164078056551175,0.06849860613301474,0.03225806451612903,0.09279171644763043,0.0,0.12903225806451613,0.39526085225009955,1.0,0.16527279968140182,0.1774193548387097,0.16527279968140182,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6612903225806451,0.6612903225806451,1.0,0.0,0.6612903225806451,1.0,0.3225806451612903,0.3225806451612903,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.058382553384825085,0.0,0.0,0.0,0.0,0.0,0.02453430258973194,0.14652430713312128,0.5188550658791458,1.0,0.7289868241708314,0.4852339845524762,0.35642889595638344,0.3091776465243071,0.2887323943661972,0.3496138119036802,0.2412539754656974,0.1667423898228078,0.07860063607451159,0.06519763743752839,0.315765561108587,0.39709223080417994,0.4445706497046797,0.11926397092230803
0.009358821186778176,0.0,0.0,0.0,0.0,0.0,0.0,0.009358821186778176,1.0,0.6190760653126245,0.8729589804858622,0.9111907606531263,0.5682994822779769,0.22540820390282756,0.32696136997212266,0.22540820390282756,0.2506969334926324,0.09816806053365193,0.06013540422142573,0.11091198725607328,0.06013540422142573,0.12365591397849462,0.009358821186778176,0.03464755077658304
0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.971830985915493,0.9152657882780554,0.26624261699227625,0.4073148568832349,0.6612903225806451,0.7178555202180827,1.0,0.4073148568832349,0.18150840527033166,0.463652885052249,0.15333939118582463,0.0967741935483871,0.040436165379373015,0.0,0.0,0.0,0.0
0.16865790521704502,0.0,0.0,0.0,0.0,0.07626443647949024,0.7230187176423736,0.6306252489048187,0.3536439665471923,0.16865790521704502,0.26105137395459976,0.16865790521704502,0.3536439665471923,1.0,0.6306252489048187,0.07626443647949024,0.07626443647949024,0.07626443647949024,0.07626443647949024,0.0,0.0,0.16865790521704502,0.0,0.26105137395459976
0.0,0.0,0.0,0.0,0.0,0.0,0.8548387096774193,1.0,0.7096774193548387,0.8548387096774193,0.41935483870967744,0.5645161290322581,0.2741935483870968,0.2741935483870968,0.12903225806451613,0.41935483870967744,0.7096774193548387,0.12903225806451613,0.41935483870967744,0.41935483870967744,0.41935483870967744,1.0,0.12903225806451613,0.0
0.0,0.0,0.0,0.0,0.0,0.21830985915492956,0.7030895047705589,1.0,0.6874148114493411,0.29645615629259425,0.20286233530213538,0.10904134484325308,0.1558382553384825,0.6249432076328941,0.030895047705588367,0.030895047705588367,0.07791912766924125,0.09336665152203544,0.046342571558382555,0.0,0.030895047705588367,0.0,0.01522035438437074,0.0
0.0,0.0,0.0,0.0,0.0,0.2798727850976829,0.9120854157201274,1.0,0.4479781917310313,0.20786006360745116,0.15197637437528397,0.07201272149023172,0.22398909586551566,0.1919582008178101,0.02385279418446161,0.02385279418446161,0.0,0.03203089504770559,0.039981826442526125,0.03203089504770559,0.0,0.0,0.015901862789641074,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.11085870059064062,0.0,0.23784643343934575,0.3648341662880509,0.4920490686051795,0.8730122671512949,0.4920490686051795,0.6190368014538846,0.3648341662880509,0.11085870059064062,0.11085870059064062,0.7460245343025897,0.8730122671512949,1.0,0.8730122671512949,0.6190368014538846,0.3648341662880509,0.3648341662880509,0.23784643343934575,0.11085870059064062,0.3648341662880509,0.11085870059064062
0.0,0.0,0.0,0.0,0.0,0.0,0.03902827558741537,0.39824771007566706,1.0,0.6135005973715651,0.24352847471127043,0.04460374352847471,0.05017921146953405,0.03902827558741537,0.09458383114297092,0.08343289526085225,0.03345280764635603,0.011549183592194345,0.03902827558741537,0.07228195937873357,0.12206292313819195,0.07785742731979291,0.005973715651135006,0.005973715651135006
0.0,0.0,0.0,0.0,0.0,1.0,0.4529759200363471,0.5311222171740119,0.022944116310767836,0.022944116310767836,0.0,0.0,0.41390277146751475,0.17946388005452069,0.17946388005452069,0.0,0.41390277146751475,0.7264879600181735,0.022944116310767836,0.0,0.06201726487960018,0.21830985915492956,0.0,0.0
0.0,0.0,0.0,0.0,0.006360745115856429,0.6951385733757383,1.0,0.7064970467969105,0.5738300772376193,0.44116310767832806,0.22648796001817356,0.24352567014993184,0.53430258973194,0.7517037710131758,0.4863698318945934,0.3873239436619718,0.23512039981826444,0.11358473421172194,0.020672421626533394,0.1899136756019991,0.15606542480690594,0.07996365288505225,0.13630168105406634,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.022035438437074055,0.0,1.0,0.9618355293048615,0.6063153112221717,0.12358019082235347,0.1615174920490686,0.034756928668786914,0.1744661517492049,0.42844161744661513,0.9872785097682871,0.2251249432076329,0.1744661517492049,0.07269422989550205,0.1490231712857792,0.06019990913221263,0.06019990913221263,0.034756928668786914,0.034756928668786914,0.022035438437074055,0.0
